idEventoExcursion,idHorarioXExcursion,idTipoVehiculo,idVisitante,PrecioEntrada
3329,45,3,514,20
3330,45,2,557,21
3331,45,1,879,25
3332,45,1,1357,21
3333,45,0,34,25
3334,45,2,1377,24
3335,45,3,1618,23
3336,45,1,1586,23
3337,45,0,32,24
3338,45,3,467,21
3339,45,3,523,23
3340,45,2,808,21
3341,45,2,739,22
3342,45,1,1244,25
3343,45,0,12,24
3344,45,3,66,21
3345,45,0,236,25
3346,45,1,40,22
3347,45,1,495,24
3348,45,0,759,21
3349,45,2,997,22
3350,45,1,778,20
3351,45,1,399,22
3352,45,3,199,23
3353,45,2,529,23
3354,45,1,1550,21
3355,45,0,1417,24
3356,45,1,1433,24
3357,45,0,1499,20
3358,45,1,1619,21
3359,45,1,261,25
3360,45,3,646,22
3361,45,1,575,25
3362,45,2,1293,21
3363,45,0,1803,23
3364,45,3,204,21
3365,45,2,910,21
3366,45,1,635,22
3367,45,0,1188,25
3368,45,1,778,23
3369,45,3,88,20
3370,45,2,1108,22
3371,45,1,860,24
3372,45,2,1542,24
3373,45,2,1438,24
3374,45,3,983,22
3375,45,3,1539,21
3376,46,0,841,21
3377,46,0,1071,24
3378,46,2,1660,22
3379,46,3,666,25
3380,46,3,662,24
3381,46,1,1017,20
3382,46,0,967,20
3383,46,0,752,21
3384,46,2,566,20
3385,46,2,1683,20
3386,46,0,105,20
3387,46,0,1971,21
3388,46,3,511,22
3389,46,3,1551,21
3390,46,3,1926,22
3391,46,3,306,25
3392,46,1,1762,21
3393,46,0,1995,22
3394,46,0,818,23
3395,46,1,515,25
3396,46,0,453,20
3397,46,2,1924,25
3398,46,2,1059,21
3399,46,3,1866,21
3400,46,2,1606,22
3401,46,2,358,22
3402,46,3,52,23
3403,46,2,789,25
3404,46,0,1403,23
3405,46,2,126,21
3406,46,0,290,25
3407,46,2,379,21
3408,46,3,769,23
3409,46,0,1579,22
3410,46,1,1809,21
3411,46,3,1413,25
3412,46,0,1375,23
3413,46,1,1240,20
3414,46,2,907,25
3415,46,1,1217,24
3416,46,0,709,21
3417,46,1,94,22
3418,46,0,55,25
3419,46,1,707,20
3420,46,0,696,25
3421,46,0,1798,22
3422,46,2,1975,21
3423,46,3,950,25
3424,46,2,1997,24
3425,46,2,1670,25
3426,46,0,658,22
3427,46,2,370,20
3428,46,0,1135,25
3429,46,1,710,23
3430,46,2,1973,24
3431,46,1,197,24
3432,46,3,1189,25
3433,46,0,927,20
3434,46,2,1837,20
3435,46,3,424,22
3436,46,1,587,21
3437,46,1,1946,23
3438,46,0,993,22
3439,46,0,385,21
3440,46,1,151,22
3441,46,2,132,23
3442,46,0,795,21
3443,46,0,1887,25
3444,46,1,524,22
3445,46,3,836,24
3446,46,1,996,21
3447,46,2,823,23
3448,46,0,346,20
3449,46,1,1667,23
3450,46,2,1577,23
3451,47,2,1952,24
3452,47,3,1111,22
3453,47,1,1131,23
3454,47,2,262,25
3455,47,0,1655,22
3456,47,1,49,21
3457,47,2,43,24
3458,47,2,820,25
3459,47,3,1487,21
3460,47,3,590,20
3461,47,0,408,24
3462,47,1,1811,23
3463,47,3,1227,25
3464,47,1,954,25
3465,47,1,308,22
3466,47,2,1115,22
3467,47,1,864,22
3468,47,2,888,22
3469,47,2,1734,20
3470,47,1,1384,21
3471,47,0,538,25
3472,47,1,1402,25
3473,47,3,1535,24
3474,47,2,1522,20
3475,47,0,1674,20
3476,47,3,723,25
3477,47,2,1355,20
3478,47,0,142,21
3479,47,0,1473,22
3480,47,1,1869,25
3481,47,3,1588,24
3482,47,3,1506,22
3483,47,0,1070,20
3484,47,3,1316,24
3485,47,0,113,22
3486,47,1,999,23
3487,47,3,1860,25
3488,47,0,200,23
3489,47,0,1909,21
3490,47,2,317,21
3491,47,2,862,23
3492,47,1,828,21
3493,47,3,976,25
3494,47,1,412,20
3495,47,0,13,22
3496,47,2,156,25
3497,47,0,1755,23
3498,47,1,1299,21
3499,47,1,386,24
3500,47,2,891,25
3501,47,1,848,23
3502,47,1,1998,23
3503,47,2,928,21
3504,47,0,1362,23
3505,47,3,978,21
3506,47,1,1944,22
3507,47,1,1168,22
3508,47,2,408,21
3509,47,2,1669,23
3510,47,0,1711,25
3511,47,0,1666,24
3512,47,1,359,20
3513,47,1,216,25
3514,47,1,1273,25
3515,47,2,1211,22
3516,47,2,484,23
3517,47,3,1676,23
3518,47,1,1367,22
3519,47,1,1349,25
3520,47,0,659,25
3521,47,2,235,22
3522,47,2,767,21
3523,47,1,1183,25
3524,47,0,1392,20
3525,47,1,731,25
3526,48,2,609,21
3527,48,3,916,22
3528,48,3,1421,20
3529,48,1,95,25
3530,48,2,1626,25
3531,48,3,1562,25
3532,48,0,1525,23
3533,48,3,1802,22
3534,48,0,1343,21
3535,48,0,319,22
3536,48,1,1576,24
3537,48,2,557,22
3538,48,2,1411,21
3539,48,2,1678,22
3540,48,1,385,22
3541,48,0,1610,24
3542,48,2,1473,22
3543,48,0,344,24
3544,48,2,890,22
3545,48,3,1756,20
3546,48,3,688,24
3547,48,3,947,25
3548,48,2,156,24
3549,48,3,1427,23
3550,48,2,1625,23
3551,48,3,623,24
3552,48,0,1975,22
3553,48,3,1660,25
3554,48,1,303,21
3555,48,1,54,25
3556,48,1,1541,22
3557,48,3,422,23
3558,48,0,371,23
3559,48,0,1403,21
3560,48,1,1772,23
3561,48,1,1517,21
3562,48,2,756,20
3563,48,1,971,24
3564,48,3,1171,23
3565,48,2,1621,22
3566,48,0,894,21
3567,48,0,1847,25
3568,48,1,3,21
3569,48,2,795,21
3570,48,3,1022,23
3571,48,3,36,23
3572,48,1,1697,24
3573,48,0,232,23
3574,48,0,1695,21
3575,48,0,1076,20
3576,48,3,799,20
3577,48,1,190,23
3578,48,2,1414,21
3579,48,0,1153,23
3580,48,0,536,24
3581,48,2,1919,23
3582,48,3,623,22
3583,48,2,1096,23
3584,48,1,1034,23
3585,48,1,177,24
3586,48,2,1566,23
3587,48,2,953,20
3588,48,3,1497,21
3589,48,2,464,24
3590,48,0,1,23
3591,48,3,1622,20
3592,48,3,68,21
3593,48,2,1450,21
3594,48,2,149,20
3595,48,0,707,21
3596,48,2,386,20
3597,48,2,610,23
3598,48,2,697,23
3599,48,0,255,23
3600,48,2,603,24
3601,49,3,330,22
3602,49,2,1227,23
3603,49,1,1814,20
3604,49,1,1864,21
3605,49,1,1554,25
3606,49,2,1496,24
3607,49,2,1678,23
3608,49,1,93,23
3609,49,1,506,20
3610,49,1,422,24
3611,49,0,1626,24
3612,49,3,989,25
3613,49,1,755,23
3614,49,0,830,24
3615,49,1,119,20
3616,49,0,1664,24
3617,49,3,654,24
3618,49,1,1930,25
3619,49,2,368,21
3620,49,3,806,22
3621,49,3,1029,23
3622,49,2,1044,24
3623,49,3,1092,23
3624,49,0,781,23
3625,49,2,967,21
3626,49,0,2000,21
3627,49,3,1016,22
3628,49,1,1492,20
3629,49,3,739,22
3630,49,2,1163,20
3631,49,1,1945,20
3632,49,2,451,23
3633,49,0,338,24
3634,49,3,1156,25
3635,49,2,1012,20
3636,49,3,1709,22
3637,49,0,1460,23
3638,49,0,650,24
3639,49,0,970,23
3640,49,3,902,20
3641,49,2,418,21
3642,49,0,1331,22
3643,49,1,57,21
3644,49,3,281,20
3645,49,3,978,23
3646,49,2,1380,23
3647,49,0,963,21
3648,49,0,601,24
3649,49,1,258,22
3650,49,1,950,21
3651,49,1,1947,20
3652,49,3,983,21
3653,49,1,1380,20
3654,49,2,1429,23
3655,49,3,1011,24
3656,49,2,1137,22
3657,49,3,1480,24
3658,49,0,1160,24
3659,49,3,1618,25
3660,49,1,1456,22
3661,49,2,1105,25
3662,49,3,207,23
3663,49,0,1586,20
3664,49,2,1468,24
3665,49,3,645,20
3666,49,0,1365,22
3667,49,3,723,21
3668,49,3,1429,23
3669,49,1,1050,25
3670,49,1,2,24
3671,49,0,77,23
3672,49,3,627,24
3673,49,2,842,25
3674,49,0,297,23
3675,49,0,471,24
3676,50,3,1958,21
3677,50,3,410,20
3678,50,0,1218,22
3679,50,1,1427,20
3680,50,3,149,25
3681,50,0,889,20
3682,50,2,319,20
3683,50,0,1481,23
3684,50,1,1676,23
3685,50,0,576,22
3686,50,1,1610,25
3687,50,0,163,24
3688,50,0,1440,24
3689,50,3,1655,20
3690,50,0,262,25
3691,50,2,742,20
3692,50,1,1304,22
3693,50,1,1743,22
3694,50,0,1880,24
3695,50,0,1254,21
3696,50,0,1199,21
3697,50,1,1856,24
3698,50,3,1343,20
3699,50,3,132,20
3700,50,3,295,25
3701,50,2,335,21
3702,50,2,265,24
3703,50,2,173,22
3704,50,0,780,22
3705,50,2,728,21
3706,50,0,133,23
3707,50,0,739,21
3708,50,1,738,22
3709,50,1,524,24
3710,50,3,1732,24
3711,50,2,1636,23
3712,50,1,1116,24
3713,50,1,1039,23
3714,50,0,1531,24
3715,50,3,1372,21
3716,50,0,822,25
3717,50,1,563,23
3718,50,1,1454,21
3719,50,1,441,25
3720,50,2,93,20
3721,50,1,1985,23
3722,50,0,910,21
3723,50,2,473,23
3724,50,0,1698,20
3725,50,0,1761,23
3726,50,3,1579,25
3727,50,3,1973,22
3728,50,2,1089,25
3729,50,2,513,23
3730,50,3,545,25
3731,50,2,1977,24
3732,50,0,1696,21
3733,50,2,1064,20
3734,50,1,329,22
3735,50,1,1291,22
3736,50,2,1696,24
3737,50,0,1758,23
3738,50,2,1063,25
3739,50,3,1271,24
3740,50,1,1037,20
3741,50,2,974,20
3742,50,1,1459,22
3743,50,0,409,20
3744,50,0,425,24
3745,50,1,1790,23
3746,50,2,1713,22
3747,50,1,203,22
3748,50,2,1826,20
3749,50,1,1404,25
3750,50,3,291,20
3751,51,3,628,22
3752,51,0,839,24
3753,51,2,511,20
3754,51,1,660,24
3755,51,0,227,20
3756,51,2,1102,22
3757,51,3,1879,24
3758,51,2,873,25
3759,51,1,1739,21
3760,51,1,788,25
3761,51,0,473,23
3762,51,0,906,21
3763,51,3,1089,25
3764,51,3,1095,21
3765,51,2,212,20
3766,51,2,1435,25
3767,51,0,1373,20
3768,51,1,888,20
3769,51,1,1621,21
3770,51,0,1114,25
3771,51,2,582,23
3772,51,1,1671,21
3773,51,3,1251,25
3774,51,2,1261,22
3775,51,2,1051,20
3776,51,3,1976,24
3777,51,1,985,23
3778,51,2,650,20
3779,51,1,1322,24
3780,51,3,1685,23
3781,51,3,578,25
3782,51,1,666,21
3783,51,1,238,22
3784,51,0,535,25
3785,51,2,382,23
3786,51,3,1305,24
3787,51,1,1537,24
3788,51,3,1505,25
3789,51,1,881,23
3790,51,1,1854,21
3791,51,0,651,23
3792,51,3,780,21
3793,51,1,1289,22
3794,51,3,742,20
3795,51,2,657,21
3796,51,1,1819,23
3797,51,3,1118,25
3798,51,0,947,21
3799,51,0,115,24
3800,51,1,1494,21
3801,51,1,460,23
3802,51,1,1476,23
3803,51,2,1250,25
3804,51,3,1789,20
3805,51,0,287,24
3806,51,3,309,22
3807,51,2,175,20
3808,51,2,326,21
3809,51,0,1575,21
3810,51,2,1666,23
3811,51,3,107,21
3812,51,1,1206,24
3813,51,0,1799,25
3814,51,3,727,20
3815,51,3,466,20
3816,51,1,1900,23
3817,51,2,1475,23
3818,51,0,1883,23
3819,51,0,1814,25
3820,51,2,1405,20
3821,51,2,1164,23
3822,51,1,649,21
3823,51,3,571,21
3824,51,0,183,21
3825,51,0,12,25
3826,52,1,22,21
3827,52,2,429,23
3828,52,1,373,23
3829,52,1,1261,24
3830,52,3,876,23
3831,52,3,1362,24
3832,52,3,1990,22
3833,52,1,485,21
3834,52,2,876,24
3835,52,0,971,21
3836,52,3,691,23
3837,52,1,921,20
3838,52,3,1495,21
3839,52,1,510,22
3840,52,2,1115,21
3841,52,1,315,24
3842,52,2,429,21
3843,52,0,245,24
3844,52,2,271,20
3845,52,1,431,21
3846,52,2,1700,24
3847,52,3,335,22
3848,52,2,1833,20
3849,52,1,1902,23
3850,52,3,827,20
3851,52,0,1695,25
3852,52,0,1942,22
3853,52,2,737,23
3854,52,1,804,23
3855,52,3,1899,24
3856,52,1,95,22
3857,52,2,1117,23
3858,52,1,414,24
3859,52,1,1641,22
3860,52,0,107,25
3861,52,0,855,20
3862,52,0,597,24
3863,52,3,1086,21
3864,52,0,717,25
3865,52,0,993,24
3866,52,3,211,20
3867,52,1,1101,20
3868,52,0,1421,24
3869,52,1,564,24
3870,52,0,1714,22
3871,52,3,1804,24
3872,52,3,1938,22
3873,52,0,948,20
3874,52,3,651,20
3875,52,3,1600,24
3876,52,3,1398,23
3877,52,3,1910,20
3878,52,1,1259,23
3879,52,0,1463,24
3880,52,1,284,25
3881,52,3,843,25
3882,52,3,193,20
3883,52,1,1144,23
3884,52,2,349,25
3885,52,1,1812,21
3886,52,2,757,22
3887,52,0,1186,24
3888,52,1,782,21
3889,52,1,305,23
3890,52,3,21,22
3891,52,0,1724,21
3892,52,0,1316,22
3893,52,2,219,22
3894,52,0,612,20
3895,52,2,816,20
3896,52,3,1888,25
3897,52,1,681,20
3898,52,1,1020,25
3899,52,3,426,24
3900,52,2,1044,25
3901,53,0,1783,25
3902,53,2,135,21
3903,53,1,1401,22
3904,53,2,1203,20
3905,53,1,121,22
3906,53,2,435,22
3907,53,2,877,22
3908,53,3,361,25
3909,53,2,1336,23
3910,53,3,1721,20
3911,53,2,1935,24
3912,53,1,1231,22
3913,53,1,1471,22
3914,53,1,1743,23
3915,53,2,1873,23
3916,53,3,1987,25
3917,53,3,1661,22
3918,53,1,1600,22
3919,53,3,1324,21
3920,53,2,187,25
3921,53,1,1336,22
3922,53,0,719,20
3923,53,2,1771,22
3924,53,0,1137,24
3925,53,0,1454,21
3926,53,3,1516,23
3927,53,0,1564,25
3928,53,3,658,22
3929,53,1,1718,24
3930,53,2,1183,21
3931,53,3,1426,23
3932,53,3,118,23
3933,53,1,1253,20
3934,53,2,1184,24
3935,53,0,323,25
3936,53,1,950,20
3937,53,2,25,21
3938,53,1,1576,21
3939,53,2,1440,25
3940,53,0,1198,20
3941,53,3,909,21
3942,53,2,1602,23
3943,53,3,1485,23
3944,53,0,475,21
3945,53,3,1752,21
3946,53,0,700,23
3947,53,1,1351,24
3948,53,0,1418,24
3949,53,1,853,24
3950,53,2,1954,25
3951,53,2,1751,24
3952,53,2,1632,22
3953,53,2,558,21
3954,53,2,97,24
3955,53,0,870,24
3956,53,3,981,24
3957,53,3,1155,23
3958,53,2,827,25
3959,53,0,1602,22
3960,53,3,1942,24
3961,53,1,1773,23
3962,53,1,385,20
3963,53,0,225,22
3964,53,1,1955,23
3965,53,0,426,22
3966,53,1,1356,21
3967,53,3,692,24
3968,53,2,1360,20
3969,53,0,1044,20
3970,53,0,720,23
3971,53,0,964,23
3972,53,3,567,22
3973,53,3,1796,23
3974,53,2,529,22
3975,53,2,1315,24
3976,54,3,277,25
3977,54,3,68,22
3978,54,3,884,20
3979,54,2,1425,23
3980,54,1,1957,24
3981,54,3,611,23
3982,54,2,1535,21
3983,54,2,1317,21
3984,54,1,1349,25
3985,54,1,219,22
3986,54,2,839,23
3987,54,2,169,25
3988,54,0,771,25
3989,54,2,1604,25
3990,54,1,1552,25
3991,54,2,982,20
3992,54,3,1632,21
3993,54,2,956,22
3994,54,3,1984,24
3995,54,2,1402,24
3996,54,2,1449,24
3997,54,3,54,21
3998,54,3,1018,21
3999,54,2,36,22
4000,54,0,843,23
4001,54,2,979,20
4002,54,1,1251,24
4003,54,1,514,21
4004,54,2,9,22
4005,54,3,398,20
4006,54,3,951,20
4007,54,2,1927,25
4008,54,2,937,24
4009,54,1,1931,21
4010,54,3,1650,22
4011,54,0,630,25
4012,54,3,913,22
4013,54,3,1005,22
4014,54,2,1880,22
4015,54,0,102,24
4016,54,2,208,22
4017,54,2,1684,25
4018,54,1,187,24
4019,54,0,35,24
4020,54,0,1050,21
4021,54,3,72,25
4022,54,1,36,24
4023,54,3,1210,23
4024,54,2,1565,24
4025,54,2,661,22
4026,54,3,449,23
4027,54,1,619,23
4028,54,3,1710,25
4029,54,3,1809,23
4030,54,0,954,20
4031,54,2,1770,25
4032,54,1,1926,25
4033,54,2,1689,21
4034,54,1,1141,22
4035,54,3,928,25
4036,54,1,518,25
4037,54,1,1671,22
4038,54,0,82,20
4039,54,0,1953,23
4040,54,3,277,22
4041,54,2,1578,25
4042,54,2,1193,25
4043,54,3,259,23
4044,54,1,1586,25
4045,54,2,1059,21
4046,54,2,696,25
4047,54,1,1268,25
4048,54,1,1146,24
4049,54,3,759,21
4050,54,0,1000,24
4051,55,0,1983,23
4052,55,2,978,20
4053,55,2,1891,24
4054,55,2,410,22
4055,55,0,1451,24
4056,55,2,1024,21
4057,55,1,72,20
4058,55,1,1322,21
4059,55,1,1815,21
4060,55,1,475,21
4061,55,1,441,21
4062,55,0,730,20
4063,55,2,225,24
4064,55,2,1306,25
4065,55,0,676,20
4066,55,0,1910,22
4067,55,3,138,20
4068,55,1,1617,20
4069,55,0,1685,24
4070,55,3,1994,21
4071,55,0,457,23
4072,55,2,1409,20
4073,55,3,1991,21
4074,55,0,1488,25
4075,55,3,1653,23
4076,55,2,1650,23
4077,55,2,154,20
4078,55,0,806,25
4079,55,0,648,22
4080,55,2,1440,25
4081,55,1,840,25
4082,55,3,67,25
4083,55,3,1703,23
4084,55,0,669,22
4085,55,0,712,23
4086,55,1,130,21
4087,55,2,702,25
4088,55,0,885,24
4089,55,2,1510,20
4090,55,1,1775,21
4091,55,3,1987,21
4092,55,2,183,25
4093,55,0,123,22
4094,55,2,1723,24
4095,55,3,536,24
4096,55,1,231,25
4097,55,2,1429,23
4098,55,0,185,21
4099,55,2,1333,20
4100,55,1,1849,21
4101,55,1,587,21
4102,55,2,838,25
4103,55,1,116,20
4104,55,2,1962,25
4105,55,3,1719,24
4106,55,1,798,21
4107,55,3,1479,25
4108,55,3,765,21
4109,55,0,779,23
4110,55,3,732,23
4111,55,3,663,21
4112,55,2,805,20
4113,55,2,880,20
4114,55,0,815,20
4115,55,3,1075,21
4116,55,3,1300,24
4117,55,3,1235,21
4118,55,0,133,21
4119,55,3,667,21
4120,55,2,1314,25
4121,55,3,810,20
4122,55,3,1914,20
4123,55,2,776,23
4124,55,1,1743,25
4125,55,3,1668,21
4126,56,2,784,21
4127,56,2,1275,21
4128,56,0,1617,22
4129,56,2,1965,22
4130,56,0,1365,25
4131,56,2,507,24
4132,56,0,240,25
4133,56,1,1133,20
4134,56,1,527,21
4135,56,3,1711,22
4136,56,2,1435,25
4137,56,1,646,20
4138,56,3,1417,24
4139,56,2,1353,24
4140,56,2,1840,21
4141,56,3,1394,25
4142,56,3,490,24
4143,56,0,546,21
4144,56,0,957,23
4145,56,0,233,21
4146,56,2,1808,20
4147,56,3,1685,23
4148,56,1,1532,20
4149,56,1,727,24
4150,56,1,807,22
4151,56,1,915,23
4152,56,1,410,23
4153,56,2,914,25
4154,56,1,1728,24
4155,56,1,1012,24
4156,56,1,750,20
4157,56,2,1053,21
4158,56,1,477,22
4159,56,3,1090,20
4160,56,2,1650,22
4161,56,0,1836,23
4162,56,0,661,21
4163,56,0,1122,25
4164,56,3,653,22
4165,56,1,1450,22
4166,56,1,1913,22
4167,56,3,1996,20
4168,56,0,412,23
4169,56,1,1560,23
4170,56,3,1574,21
4171,56,0,310,25
4172,56,0,77,20
4173,56,2,632,23
4174,56,0,1239,23
4175,56,0,215,20
4176,56,0,177,22
4177,56,0,756,21
4178,56,3,1682,21
4179,56,1,484,21
4180,56,3,997,21
4181,56,1,1645,20
4182,56,0,1505,23
4183,56,3,731,24
4184,56,3,1367,21
4185,56,3,938,24
4186,56,1,1343,24
4187,56,0,868,22
4188,56,0,1180,20
4189,56,3,241,20
4190,56,1,851,25
4191,56,0,898,21
4192,56,0,176,22
4193,56,1,1593,24
4194,56,1,1659,23
4195,56,3,792,20
4196,56,0,885,20
4197,56,1,1721,25
4198,56,0,202,21
4199,56,2,805,23
4200,56,2,54,22
4201,57,1,699,24
4202,57,0,1464,23
4203,57,1,886,23
4204,57,0,294,24
4205,57,2,272,22
4206,57,0,1905,22
4207,57,3,940,24
4208,57,1,1699,22
4209,57,1,1812,23
4210,57,3,1012,24
4211,57,1,382,25
4212,57,0,792,23
4213,57,1,1979,20
4214,57,3,693,24
4215,57,0,549,24
4216,57,3,1440,22
4217,57,2,1850,22
4218,57,1,1925,21
4219,57,1,47,23
4220,57,1,1536,24
4221,57,0,439,20
4222,57,1,1485,22
4223,57,0,451,24
4224,57,1,283,21
4225,57,3,1616,22
4226,57,3,1783,20
4227,57,1,1681,24
4228,57,3,891,22
4229,57,1,895,25
4230,57,2,1447,25
4231,57,1,1769,25
4232,57,2,30,22
4233,57,1,914,20
4234,57,3,670,21
4235,57,0,40,20
4236,57,2,1262,25
4237,57,1,1375,23
4238,57,3,1336,24
4239,57,2,163,20
4240,57,3,1698,24
4241,57,0,914,21
4242,57,3,311,22
4243,57,3,11,21
4244,57,3,437,25
4245,57,0,461,23
4246,57,3,815,21
4247,57,0,1351,20
4248,57,2,1795,23
4249,57,2,65,24
4250,57,2,1973,22
4251,57,1,798,20
4252,57,2,94,23
4253,57,1,182,24
4254,57,3,1996,21
4255,57,3,1368,22
4256,57,2,508,22
4257,57,2,1206,23
4258,57,3,802,25
4259,57,1,1445,22
4260,57,3,808,20
4261,57,3,631,23
4262,57,1,1202,25
4263,57,2,1564,23
4264,57,0,255,22
4265,57,3,912,22
4266,57,1,987,24
4267,57,1,171,23
4268,57,0,1202,24
4269,57,1,140,23
4270,57,0,1565,20
4271,57,0,1956,25
4272,57,1,1248,25
4273,57,2,1428,25
4274,57,2,900,24
4275,57,1,777,25
4276,58,0,1456,23
4277,58,0,969,23
4278,58,1,1289,24
4279,58,1,286,23
4280,58,1,1923,22
4281,58,2,924,24
4282,58,2,292,22
4283,58,1,399,21
4284,58,2,607,25
4285,58,1,646,20
4286,58,2,1423,24
4287,58,2,167,25
4288,58,0,1230,23
4289,58,2,131,24
4290,58,3,352,21
4291,58,2,570,24
4292,58,3,293,21
4293,58,2,1167,20
4294,58,2,238,24
4295,58,1,1362,24
4296,58,0,320,24
4297,58,2,1921,23
4298,58,3,1584,21
4299,58,1,1136,22
4300,58,0,1108,24
4301,58,2,1707,20
4302,58,2,1330,25
4303,58,1,844,22
4304,58,3,586,25
4305,58,3,379,24
4306,58,2,231,25
4307,58,0,1734,21
4308,58,0,1083,25
4309,58,0,555,25
4310,58,0,610,24
4311,58,3,1167,22
4312,58,3,926,21
4313,58,2,1172,20
4314,58,3,912,20
4315,58,1,1784,24
4316,58,2,1478,24
4317,58,0,25,24
4318,58,1,968,23
4319,58,2,1938,23
4320,58,1,1005,20
4321,58,3,1714,24
4322,58,1,641,20
4323,58,2,938,21
4324,58,0,150,21
4325,58,3,378,25
4326,58,1,1214,20
4327,58,3,8,22
4328,58,0,1037,20
4329,58,1,194,20
4330,58,1,329,22
4331,58,2,1555,23
4332,58,1,1014,20
4333,58,2,683,25
4334,58,1,696,22
4335,58,0,502,23
4336,58,1,492,22
4337,58,3,103,24
4338,58,1,837,25
4339,58,2,790,25
4340,58,1,1811,22
4341,58,3,702,24
4342,58,1,181,24
4343,58,2,578,20
4344,58,2,486,24
4345,58,0,47,23
4346,58,1,375,22
4347,58,0,1361,21
4348,58,3,464,23
4349,58,0,1859,20
4350,58,0,1729,25
4351,59,3,210,23
4352,59,0,1359,20
4353,59,3,1710,24
4354,59,0,1764,24
4355,59,0,286,21
4356,59,0,681,24
4357,59,2,342,23
4358,59,0,101,25
4359,59,0,842,24
4360,59,3,1241,22
4361,59,0,1415,21
4362,59,1,731,20
4363,59,0,1628,21
4364,59,1,1475,22
4365,59,1,212,27
4366,59,2,1602,20
4367,59,1,1796,28
4368,59,2,1894,24
4369,59,1,1670,21
4370,59,1,338,20
4371,59,3,14,30
4372,59,1,10,30
4373,59,3,83,25
4374,59,3,1710,22
4375,59,3,405,30
4376,59,0,246,30
4377,59,3,1841,29
4378,59,1,663,20
4379,59,0,1154,22
4380,59,2,307,26
4381,59,2,1131,20
4382,59,1,795,24
4383,59,2,1848,25
4384,59,3,919,27
4385,59,2,565,26
4386,59,1,975,27
4387,59,0,33,22
4388,59,0,311,28
4389,59,3,1547,20
4390,59,1,978,20
4391,59,0,921,26
4392,59,1,1419,22
4393,59,0,1268,24
4394,59,1,606,22
4395,59,1,1130,28
4396,59,0,879,22
4397,59,2,1094,23
4398,59,1,741,20
4399,59,1,974,25
4400,59,2,232,26
4401,59,0,827,26
4402,59,1,214,20
4403,59,2,395,20
4404,59,2,1788,23
4405,59,2,982,27
4406,59,1,450,28
4407,59,2,1308,26
4408,59,3,483,30
4409,59,3,1951,29
4410,59,1,721,20
4411,59,2,1474,22
4412,59,0,1618,24
4413,59,3,33,25
4414,59,1,249,27
4415,59,2,1465,29
4416,59,2,1667,30
4417,59,0,957,27
4418,59,2,214,23
4419,59,2,112,29
4420,59,2,252,27
4421,59,1,371,24
4422,59,1,1902,30
4423,59,1,1538,22
4424,59,0,972,22
4425,59,2,1848,25
4426,60,3,1094,22
4427,60,3,1607,26
4428,60,0,993,26
4429,60,3,1944,20
4430,60,2,820,21
4431,60,1,1307,28
4432,60,3,325,22
4433,60,1,357,27
4434,60,1,556,22
4435,60,0,671,21
4436,60,0,375,23
4437,60,1,1669,23
4438,60,3,336,20
4439,60,2,1594,28
4440,60,1,1691,21
4441,60,3,1558,30
4442,60,0,1740,29
4443,60,1,210,21
4444,60,1,1977,20
4445,60,2,1273,24
4446,60,0,1848,20
4447,60,1,34,20
4448,60,2,1417,24
4449,60,2,341,22
4450,60,3,687,20
4451,60,0,1357,22
4452,60,3,1107,25
4453,60,0,1640,22
4454,60,1,332,27
4455,60,3,622,26
4456,60,2,1847,22
4457,60,0,426,30
4458,60,3,1294,26
4459,60,1,811,28
4460,60,2,1299,23
4461,60,2,1381,26
4462,60,3,355,24
4463,60,3,1663,21
4464,60,0,1195,21
4465,60,0,753,28
4466,60,2,391,28
4467,60,0,118,23
4468,60,0,1077,30
4469,60,0,754,22
4470,60,1,323,29
4471,60,3,671,28
4472,60,3,1343,28
4473,60,2,1671,25
4474,60,0,1124,24
4475,60,2,1045,22
4476,60,1,1911,21
4477,60,1,293,28
4478,60,2,1219,26
4479,60,2,521,24
4480,60,2,1003,22
4481,60,1,987,27
4482,60,0,978,20
4483,60,2,420,22
4484,60,0,393,25
4485,60,0,1130,28
4486,60,0,721,30
4487,60,3,857,26
4488,60,3,1810,28
4489,60,1,461,20
4490,60,0,1934,23
4491,60,3,1705,27
4492,60,2,1993,28
4493,60,0,1017,27
4494,60,3,1851,29
4495,60,2,182,24
4496,60,3,406,24
4497,60,1,267,24
4498,60,1,115,28
4499,60,1,1933,23
4500,60,2,890,26
4501,61,3,1238,27
4502,61,2,49,26
4503,61,3,105,21
4504,61,1,1716,26
4505,61,3,1314,20
4506,61,3,1553,28
4507,61,2,663,22
4508,61,1,777,25
4509,61,0,1788,26
4510,61,3,784,29
4511,61,1,1803,22
4512,61,3,1876,28
4513,61,2,1836,25
4514,61,1,805,22
4515,61,0,297,22
4516,61,3,1063,23
4517,61,3,935,23
4518,61,1,1069,30
4519,61,3,529,26
4520,61,2,1195,25
4521,61,1,161,30
4522,61,1,569,24
4523,61,1,642,22
4524,61,3,1636,29
4525,61,3,635,25
4526,61,3,583,23
4527,61,0,96,30
4528,61,2,939,24
4529,61,2,1871,23
4530,61,3,18,23
4531,61,0,713,23
4532,61,2,1784,21
4533,61,2,1140,28
4534,61,1,961,30
4535,61,0,1549,25
4536,61,0,1993,20
4537,61,3,828,25
4538,61,2,1473,23
4539,61,2,1009,22
4540,61,1,422,25
4541,61,3,353,29
4542,61,2,234,23
4543,61,1,1233,21
