idEventoExcursion,idHorarioXExcursion,idTipoVehiculo,idVisitante,PrecioEntrada
5371,72,0,5371,24
5372,72,3,5372,29
5373,72,3,5373,28
5374,72,1,5374,21
5375,72,1,5375,29
5376,72,2,5376,26
5377,72,0,5377,30
5378,72,3,5378,20
5379,72,1,5379,22
5380,72,2,5380,22
5381,72,2,5381,22
5382,72,3,5382,29
5383,72,3,5383,24
5384,72,3,5384,26
5385,72,1,5385,21
5386,72,0,5386,25
5387,72,2,5387,22
5388,72,0,5388,21
5389,72,2,5389,22
5390,72,2,5390,25
5391,72,2,5391,24
5392,72,1,5392,30
5393,72,1,5393,21
5394,72,0,5394,22
5395,72,3,5395,25
5396,72,2,5396,24
5397,72,2,5397,21
5398,72,3,5398,22
5399,72,1,5399,29
5400,72,2,5400,25
5401,73,3,5401,20
5402,73,2,5402,28
5403,73,0,5403,27
5404,73,2,5404,25
5405,73,2,5405,24
5406,73,1,5406,20
5407,73,0,5407,30
5408,73,2,5408,21
5409,73,0,5409,21
5410,73,2,5410,25
5411,73,2,5411,23
5412,73,3,5412,28
5413,73,1,5413,21
5414,73,1,5414,30
5415,73,3,5415,28
5416,73,0,5416,23
5417,73,3,5417,30
5418,73,0,5418,20
5419,73,0,5419,21
5420,73,3,5420,22
5421,73,1,5421,26
5422,73,3,5422,28
5423,73,1,5423,21
5424,73,0,5424,21
5425,73,0,5425,28
5426,73,2,5426,27
5427,73,2,5427,20
5428,73,2,5428,21
5429,73,1,5429,21
5430,73,0,5430,25
5431,73,3,5431,30
5432,73,0,5432,25
5433,73,0,5433,22
5434,73,0,5434,24
5435,73,0,5435,24
5436,73,3,5436,27
5437,73,1,5437,22
5438,73,3,5438,30
5439,73,1,5439,22
5440,73,1,5440,29
5441,73,1,5441,28
5442,73,1,5442,29
5443,73,2,5443,24
5444,73,1,5444,26
5445,73,0,5445,23
5446,73,3,5446,20
5447,73,1,5447,27
5448,73,0,5448,23
5449,73,1,5449,28
5450,73,2,5450,20
5451,73,1,5451,30
5452,73,2,5452,26
5453,73,2,5453,23
5454,73,1,5454,28
5455,73,3,5455,25
5456,73,2,5456,21
5457,73,3,5457,24
5458,73,1,5458,21
5459,73,2,5459,23
5460,73,3,5460,21
5461,73,3,5461,21
5462,73,1,5462,27
5463,73,2,5463,29
5464,73,3,5464,21
5465,73,2,5465,21
5466,73,1,5466,27
5467,73,1,5467,29
5468,73,0,5468,24
5469,73,1,5469,23
5470,73,1,5470,26
5471,73,2,5471,24
5472,73,0,5472,20
5473,73,2,5473,20
5474,73,0,5474,22
5475,73,3,5475,29
5476,74,1,5476,24
5477,74,1,5477,22
5478,74,3,5478,21
5479,74,2,5479,25
5480,74,2,5480,30
5481,74,1,5481,26
5482,74,0,5482,27
5483,74,1,5483,24
5484,74,3,5484,25
5485,74,0,5485,30
5486,74,3,5486,28
5487,74,2,5487,24
5488,74,0,5488,21
5489,74,0,5489,20
5490,74,0,5490,29
5491,74,3,5491,28
5492,74,2,5492,25
5493,74,0,5493,20
5494,74,2,5494,23
5495,74,2,5495,30
5496,74,3,5496,20
5497,74,1,5497,28
5498,74,3,5498,24
5499,74,1,5499,20
5500,74,1,5500,23
5501,74,1,5501,27
5502,74,1,5502,30
5503,74,1,5503,26
5504,74,3,5504,24
5505,74,3,5505,28
5506,74,2,5506,20
5507,74,2,5507,22
5508,74,3,5508,20
5509,74,3,5509,27
5510,74,3,5510,24
5511,74,3,5511,23
5512,74,0,5512,26
5513,74,0,5513,29
5514,74,3,5514,29
5515,74,3,5515,22
5516,74,1,5516,27
5517,74,1,5517,30
5518,74,3,5518,28
5519,74,2,5519,29
5520,74,0,5520,23
5521,74,1,5521,25
5522,74,0,5522,23
5523,74,1,5523,22
5524,74,0,5524,23
5525,74,1,5525,25
5526,74,1,5526,29
5527,74,0,5527,28
5528,74,0,5528,29
5529,74,1,5529,26
5530,74,0,5530,29
5531,74,1,5531,28
5532,74,0,5532,21
5533,74,2,5533,22
5534,74,2,5534,23
5535,74,1,5535,28
5536,74,3,5536,24
5537,74,1,5537,28
5538,74,0,5538,25
5539,74,0,5539,20
5540,74,2,5540,23
5541,74,1,5541,29
5542,74,1,5542,23
5543,74,1,5543,20
5544,74,3,5544,26
5545,74,2,5545,28
5546,74,1,5546,21
5547,74,1,5547,27
5548,74,3,5548,23
5549,74,2,5549,23
5550,74,2,5550,29
5551,75,3,5551,27
5552,75,0,5552,22
5553,75,0,5553,25
5554,75,0,5554,22
5555,75,2,5555,28
5556,75,2,5556,28
5557,75,1,5557,26
5558,75,3,5558,25
5559,75,1,5559,24
5560,75,2,5560,20
5561,75,1,5561,30
5562,75,3,5562,30
5563,75,0,5563,29
5564,75,1,5564,26
5565,75,1,5565,22
5566,75,2,5566,29
5567,75,1,5567,21
5568,75,0,5568,28
5569,75,0,5569,24
5570,75,0,5570,26
5571,75,2,5571,23
5572,75,1,5572,29
5573,75,3,5573,24
5574,75,0,5574,24
5575,75,3,5575,20
5576,75,3,5576,24
5577,75,0,5577,30
5578,75,2,5578,20
5579,75,3,5579,23
5580,75,0,5580,30
5581,75,3,5581,21
5582,75,2,5582,25
5583,75,2,5583,25
5584,75,1,5584,27
5585,75,3,5585,20
5586,75,1,5586,21
5587,75,2,5587,23
5588,75,2,5588,30
5589,75,3,5589,24
5590,75,2,5590,22
5591,75,1,5591,27
5592,75,1,5592,25
5593,75,3,5593,21
5594,75,3,5594,20
5595,75,2,5595,23
5596,75,1,5596,28
5597,75,3,5597,30
5598,75,0,5598,29
5599,75,1,5599,20
5600,75,3,5600,24
5601,75,2,5601,21
5602,75,2,5602,25
5603,75,0,5603,21
5604,75,3,5604,29
5605,75,2,5605,28
5606,75,2,5606,20
5607,75,2,5607,24
5608,75,0,5608,30
5609,75,0,5609,28
5610,75,2,5610,23
5611,75,2,5611,20
5612,75,2,5612,24
5613,75,0,5613,24
5614,75,3,5614,22
5615,75,2,5615,30
5616,75,0,5616,30
5617,75,1,5617,25
5618,75,2,5618,24
5619,75,0,5619,20
5620,75,3,5620,24
5621,75,0,5621,22
5622,75,0,5622,29
5623,75,2,5623,28
5624,75,1,5624,28
5625,75,3,5625,20
5626,76,1,5626,20
5627,76,0,5627,27
5628,76,1,5628,25
5629,76,3,5629,24
5630,76,2,5630,24
5631,76,3,5631,24
5632,76,0,5632,25
5633,76,1,5633,21
5634,76,0,5634,27
5635,76,1,5635,27
5636,76,1,5636,20
5637,76,0,5637,24
5638,76,0,5638,24
5639,76,1,5639,20
5640,76,3,5640,20
5641,76,2,5641,29
5642,76,0,5642,28
5643,76,1,5643,26
5644,76,1,5644,21
5645,76,3,5645,23
5646,76,1,5646,22
5647,76,2,5647,24
5648,76,1,5648,20
5649,76,3,5649,24
5650,76,1,5650,27
5651,76,3,5651,20
5652,76,2,5652,21
5653,76,2,5653,20
5654,76,2,5654,29
5655,76,2,5655,21
5656,76,2,5656,25
5657,76,3,5657,30
5658,76,3,5658,27
5659,76,3,5659,24
5660,76,3,5660,22
5661,76,3,5661,21
5662,76,2,5662,26
5663,76,1,5663,22
5664,76,3,5664,29
5665,76,3,5665,28
5666,76,2,5666,23
5667,76,2,5667,28
5668,76,2,5668,22
5669,76,0,5669,24
5670,76,0,5670,24
5671,76,0,5671,24
5672,76,0,5672,29
5673,76,3,5673,29
5674,76,0,5674,30
5675,76,1,5675,28
5676,76,0,5676,23
5677,76,3,5677,22
5678,76,2,5678,28
5679,76,2,5679,27
5680,76,3,5680,28
5681,76,2,5681,23
5682,76,0,5682,21
5683,76,2,5683,24
5684,76,1,5684,30
5685,76,2,5685,25
5686,76,3,5686,30
5687,76,0,5687,28
5688,76,2,5688,21
5689,76,2,5689,24
5690,76,2,5690,23
5691,76,0,5691,25
5692,76,0,5692,21
5693,76,3,5693,26
5694,76,1,5694,22
5695,76,2,5695,26
5696,76,2,5696,22
5697,76,0,5697,22
5698,76,0,5698,22
5699,76,1,5699,22
5700,76,2,5700,20
5701,77,2,5701,29
5702,77,1,5702,30
5703,77,1,5703,30
5704,77,2,5704,26
5705,77,2,5705,20
5706,77,3,5706,24
5707,77,2,5707,28
5708,77,0,5708,28
5709,77,2,5709,27
5710,77,0,5710,29
5711,77,3,5711,20
5712,77,2,5712,26
5713,77,1,5713,21
5714,77,1,5714,20
5715,77,2,5715,29
5716,77,1,5716,30
5717,77,2,5717,24
5718,77,2,5718,27
5719,77,2,5719,23
5720,77,0,5720,29
5721,77,2,5721,24
5722,77,0,5722,26
5723,77,3,5723,26
5724,77,3,5724,23
5725,77,2,5725,29
5726,77,3,5726,28
5727,77,3,5727,22
5728,77,1,5728,22
5729,77,0,5729,23
5730,77,1,5730,20
5731,77,2,5731,23
5732,77,0,5732,30
5733,77,2,5733,24
5734,77,1,5734,22
5735,77,3,5735,29
5736,77,3,5736,22
5737,77,0,5737,29
5738,77,0,5738,26
5739,77,3,5739,28
5740,77,0,5740,23
5741,77,1,5741,25
5742,77,3,5742,20
5743,77,1,5743,23
5744,77,3,5744,23
5745,77,1,5745,21
5746,77,2,5746,26
5747,77,2,5747,20
5748,77,3,5748,26
5749,77,0,5749,23
5750,77,2,5750,21
5751,77,0,5751,24
5752,77,1,5752,26
5753,77,0,5753,25
5754,77,1,5754,27
5755,77,2,5755,22
5756,77,2,5756,23
5757,77,1,5757,22
5758,77,1,5758,28
5759,77,1,5759,21
5760,77,1,5760,27
5761,77,1,5761,29
5762,77,3,5762,30
5763,77,3,5763,24
5764,77,1,5764,22
5765,77,2,5765,23
5766,77,1,5766,25
5767,77,2,5767,21
5768,77,3,5768,27
5769,77,0,5769,26
5770,77,3,5770,22
5771,77,0,5771,21
5772,77,0,5772,26
5773,77,3,5773,20
5774,77,2,5774,25
5775,77,3,5775,23
5776,78,1,5776,26
5777,78,3,5777,26
5778,78,1,5778,30
5779,78,2,5779,23
5780,78,0,5780,20
5781,78,3,5781,21
5782,78,3,5782,23
5783,78,0,5783,22
5784,78,2,5784,26
5785,78,3,5785,30
5786,78,0,5786,29
5787,78,0,5787,25
5788,78,3,5788,21
5789,78,2,5789,24
5790,78,2,5790,28
5791,78,0,5791,26
5792,78,1,5792,20
5793,78,3,5793,23
5794,78,1,5794,22
5795,78,3,5795,25
5796,78,1,5796,22
5797,78,3,5797,24
5798,78,3,5798,21
5799,78,2,5799,29
5800,78,3,5800,29
5801,78,0,5801,22
5802,78,2,5802,22
5803,78,2,5803,23
5804,78,1,5804,20
5805,78,2,5805,24
5806,78,3,5806,20
5807,78,3,5807,30
5808,78,1,5808,30
5809,78,1,5809,20
5810,78,0,5810,27
5811,78,2,5811,28
5812,78,0,5812,20
5813,78,2,5813,26
5814,78,2,5814,23
5815,78,2,5815,22
5816,78,2,5816,26
5817,78,3,5817,26
5818,78,0,5818,22
5819,78,2,5819,29
5820,78,1,5820,24
5821,78,1,5821,25
5822,78,3,5822,27
5823,78,3,5823,25
5824,78,1,5824,27
5825,78,2,5825,29
5826,78,0,5826,21
5827,78,2,5827,22
5828,78,2,5828,28
5829,78,1,5829,20
5830,78,2,5830,20
5831,78,1,5831,21
5832,78,1,5832,21
5833,78,3,5833,21
5834,78,3,5834,30
5835,78,3,5835,29
5836,78,3,5836,20
5837,78,1,5837,27
5838,78,1,5838,21
5839,78,2,5839,30
5840,78,0,5840,26
5841,78,3,5841,27
5842,78,3,5842,23
5843,78,2,5843,26
5844,78,1,5844,27
5845,78,1,5845,30
5846,78,0,5846,27
5847,78,0,5847,22
5848,78,2,5848,23
5849,78,1,5849,25
5850,78,1,5850,26
5851,79,3,5851,28
5852,79,3,5852,20
5853,79,3,5853,22
5854,79,1,5854,23
5855,79,3,5855,26
5856,79,2,5856,21
5857,79,2,5857,27
5858,79,2,5858,21
5859,79,0,5859,20
5860,79,3,5860,21
5861,79,2,5861,27
5862,79,3,5862,29
5863,79,0,5863,23
5864,79,3,5864,25
5865,79,2,5865,20
5866,79,3,5866,21
5867,79,1,5867,23
5868,79,3,5868,26
5869,79,2,5869,29
5870,79,3,5870,24
5871,79,0,5871,28
5872,79,2,5872,21
5873,79,2,5873,27
5874,79,2,5874,28
5875,79,3,5875,29
5876,79,1,5876,26
5877,79,1,5877,22
5878,79,0,5878,30
5879,79,2,5879,24
5880,79,1,5880,30
5881,79,3,5881,21
5882,79,2,5882,30
5883,79,0,5883,27
5884,79,1,5884,20
5885,79,2,5885,29
5886,79,3,5886,25
5887,79,3,5887,29
5888,79,2,5888,29
5889,79,2,5889,21
5890,79,0,5890,22
5891,79,1,5891,28
5892,79,3,5892,22
5893,79,0,5893,20
5894,79,2,5894,26
5895,79,3,5895,28
5896,79,2,5896,24
5897,79,2,5897,30
5898,79,3,5898,23
5899,79,0,5899,24
5900,79,1,5900,20
5901,79,1,5901,29
5902,79,2,5902,20
5903,79,3,5903,25
5904,79,2,5904,21
5905,79,3,5905,23
5906,79,2,5906,20
5907,79,3,5907,24
5908,79,1,5908,23
5909,79,2,5909,25
5910,79,1,5910,25
5911,79,2,5911,21
5912,79,1,5912,21
5913,79,0,5913,29
5914,79,3,5914,27
5915,79,3,5915,29
5916,79,2,5916,23
5917,79,3,5917,24
5918,79,3,5918,20
5919,79,2,5919,28
5920,79,0,5920,27
5921,79,1,5921,29
5922,79,0,5922,28
5923,79,1,5923,21
5924,79,2,5924,25
5925,79,2,5925,20
5926,80,3,5926,23
5927,80,2,5927,22
5928,80,0,5928,23
5929,80,3,5929,29
5930,80,0,5930,22
5931,80,2,5931,22
5932,80,3,5932,21
5933,80,2,5933,28
5934,80,2,5934,27
5935,80,1,5935,30
5936,80,2,5936,27
5937,80,1,5937,28
5938,80,3,5938,22
5939,80,0,5939,26
5940,80,2,5940,30
5941,80,2,5941,29
5942,80,1,5942,24
5943,80,3,5943,29
5944,80,1,5944,21
5945,80,0,5945,29
5946,80,3,5946,28
5947,80,3,5947,24
5948,80,2,5948,21
5949,80,3,5949,30
5950,80,0,5950,20
5951,80,0,5951,25
5952,80,2,5952,20
5953,80,1,5953,20
5954,80,1,5954,26
5955,80,0,5955,29
5956,80,3,5956,20
5957,80,1,5957,20
5958,80,3,5958,30
5959,80,3,5959,22
5960,80,3,5960,20
5961,80,1,5961,29
5962,80,0,5962,29
5963,80,3,5963,26
5964,80,0,5964,26
5965,80,2,5965,28
5966,80,3,5966,26
5967,80,0,5967,25
5968,80,3,5968,29
5969,80,2,5969,28
5970,80,3,5970,27
5971,80,3,5971,26
5972,80,3,5972,27
5973,80,0,5973,20
5974,80,1,5974,26
5975,80,3,5975,29
5976,80,1,5976,28
5977,80,0,5977,20
5978,80,3,5978,24
5979,80,0,5979,27
5980,80,1,5980,25
5981,80,0,5981,24
5982,80,3,5982,27
5983,80,0,5983,30
5984,80,1,5984,29
5985,80,0,5985,26
5986,80,0,5986,30
5987,80,3,5987,26
5988,80,1,5988,20
5989,80,0,5989,28
5990,80,0,5990,25
5991,80,1,5991,20
5992,80,0,5992,29
5993,80,0,5993,30
5994,80,1,5994,23
5995,80,0,5995,30
5996,80,2,5996,28
5997,80,0,5997,20
5998,80,3,5998,25
5999,80,2,5999,26
6000,80,3,6000,26
6001,81,1,6001,21
6002,81,0,6002,29
6003,81,1,6003,28
6004,81,3,6004,25
6005,81,3,6005,28
6006,81,0,6006,26
6007,81,0,6007,29
6008,81,0,6008,20
6009,81,2,6009,29
6010,81,0,6010,29
6011,81,1,6011,30
6012,81,1,6012,21
6013,81,1,6013,26
6014,81,1,6014,22
6015,81,0,6015,29
6016,81,3,6016,22
6017,81,3,6017,30
6018,81,1,6018,20
6019,81,0,6019,22
6020,81,0,6020,26
6021,81,1,6021,20
6022,81,1,6022,27
6023,81,1,6023,30
6024,81,1,6024,27
6025,81,2,6025,23
6026,81,0,6026,30
6027,81,0,6027,30
6028,81,0,6028,29
6029,81,0,6029,22
6030,81,2,6030,20
6031,81,0,6031,29
6032,81,3,6032,22
6033,81,1,6033,22
6034,81,1,6034,20
6035,81,2,6035,21
6036,81,3,6036,24
6037,81,2,6037,30
6038,81,3,6038,20
6039,81,2,6039,27
6040,81,1,6040,28
6041,81,0,6041,29
6042,81,2,6042,24
6043,81,1,6043,20
6044,81,0,6044,21
6045,81,3,6045,20
6046,81,0,6046,24
6047,81,0,6047,22
6048,81,2,6048,24
6049,81,0,6049,23
6050,81,2,6050,24
6051,81,2,6051,20
6052,81,0,6052,25
6053,81,3,6053,25
6054,81,1,6054,24
6055,81,2,6055,23
6056,81,1,6056,21
6057,81,2,6057,24
6058,81,1,6058,28
6059,81,2,6059,24
6060,81,3,6060,28
6061,81,2,6061,26
6062,81,3,6062,27
6063,81,1,6063,23
6064,81,3,6064,27
6065,81,0,6065,29
6066,81,2,6066,24
6067,81,1,6067,24
6068,81,1,6068,30
6069,81,2,6069,30
6070,81,1,6070,20
6071,81,0,6071,29
6072,81,0,6072,29
6073,81,0,6073,21
6074,81,2,6074,22
6075,81,1,6075,24
6076,82,1,6076,30
6077,82,1,6077,25
6078,82,2,6078,24
6079,82,1,6079,21
6080,82,2,6080,22
6081,82,0,6081,25
6082,82,0,6082,26
6083,82,2,6083,30
6084,82,1,6084,30
6085,82,1,6085,24
6086,82,3,6086,30
6087,82,1,6087,26
6088,82,1,6088,29
6089,82,3,6089,24
6090,82,2,6090,22
6091,82,3,6091,28
6092,82,1,6092,28
6093,82,2,6093,22
6094,82,1,6094,25
6095,82,1,6095,24
6096,82,3,6096,22
6097,82,3,6097,20
6098,82,2,6098,21
6099,82,2,6099,21
6100,82,2,6100,23
6101,82,1,6101,23
6102,82,0,6102,26
6103,82,3,6103,23
6104,82,0,6104,30
6105,82,3,6105,28
6106,82,1,6106,27
6107,82,1,6107,25
6108,82,2,6108,29
6109,82,1,6109,24
6110,82,0,6110,29
6111,82,1,6111,25
6112,82,0,6112,22
6113,82,2,6113,28
6114,82,0,6114,21
6115,82,0,6115,28
6116,82,1,6116,28
6117,82,0,6117,30
6118,82,0,6118,29
6119,82,1,6119,21
6120,82,2,6120,30
6121,82,3,6121,24
6122,82,2,6122,28
6123,82,3,6123,23
6124,82,3,6124,24
6125,82,2,6125,20
6126,82,2,6126,24
6127,82,0,6127,28
6128,82,2,6128,30
6129,82,0,6129,23
6130,82,0,6130,30
6131,82,3,6131,29
6132,82,1,6132,27
6133,82,2,6133,28
6134,82,3,6134,22
6135,82,2,6135,24
6136,82,3,6136,28
6137,82,0,6137,30
6138,82,1,6138,30
6139,82,0,6139,22
6140,82,0,6140,26
6141,82,1,6141,20
6142,82,1,6142,29
6143,82,0,6143,20
6144,82,0,6144,28
6145,82,0,6145,29
6146,82,3,6146,29
6147,82,3,6147,27
6148,82,0,6148,30
6149,82,0,6149,21
6150,82,3,6150,25
6151,83,2,6151,20
6152,83,1,6152,30
6153,83,3,6153,26
6154,83,0,6154,25
6155,83,1,6155,28
6156,83,3,6156,20
6157,83,3,6157,30
6158,83,0,6158,24
6159,83,3,6159,26
6160,83,0,6160,27
6161,83,2,6161,26
6162,83,3,6162,21
6163,83,1,6163,23
6164,83,0,6164,22
6165,83,2,6165,25
6166,83,0,6166,30
6167,83,1,6167,30
6168,83,1,6168,28
6169,83,2,6169,30
6170,83,1,6170,20
6171,83,2,6171,27
6172,83,1,6172,20
6173,83,1,6173,26
6174,83,0,6174,22
6175,83,3,6175,30
6176,83,0,6176,20
6177,83,1,6177,22
6178,83,3,6178,21
6179,83,3,6179,21
6180,83,0,6180,20
6181,83,2,6181,30
6182,83,0,6182,24
6183,83,1,6183,28
6184,83,3,6184,28
6185,83,0,6185,26
6186,83,0,6186,24
6187,83,3,6187,27
6188,83,2,6188,29
6189,83,1,6189,28
6190,83,2,6190,26
6191,83,0,6191,20
6192,83,3,6192,25
6193,83,2,6193,22
6194,83,2,6194,26
6195,83,0,6195,27
6196,83,2,6196,22
6197,83,2,6197,21
6198,83,0,6198,23
6199,83,0,6199,30
6200,83,3,6200,27
6201,83,2,6201,25
6202,83,2,6202,27
6203,83,0,6203,20
6204,83,2,6204,28
6205,83,2,6205,21
6206,83,0,6206,30
6207,83,3,6207,29
6208,83,1,6208,28
6209,83,2,6209,26
6210,83,3,6210,21
6211,83,2,6211,21
6212,83,1,6212,27
6213,83,3,6213,22
6214,83,2,6214,22
6215,83,1,6215,21
6216,83,1,6216,28
6217,83,3,6217,23
6218,83,2,6218,21
6219,83,2,6219,24
6220,83,1,6220,30
6221,83,2,6221,22
6222,83,3,6222,29
6223,83,2,6223,23
6224,83,1,6224,21
6225,83,0,6225,21
6226,84,0,6226,30
6227,84,3,6227,28
6228,84,0,6228,27
6229,84,1,6229,25
6230,84,2,6230,21
6231,84,2,6231,26
6232,84,2,6232,29
6233,84,3,6233,21
6234,84,0,6234,24
6235,84,2,6235,27
6236,84,1,6236,21
6237,84,3,6237,26
6238,84,3,6238,29
6239,84,3,6239,20
6240,84,1,6240,21
6241,84,1,6241,28
6242,84,1,6242,26
6243,84,0,6243,29
6244,84,3,6244,22
6245,84,3,6245,24
6246,84,3,6246,29
6247,84,1,6247,30
6248,84,3,6248,27
6249,84,3,6249,26
6250,84,2,6250,21
6251,84,0,6251,21
6252,84,2,6252,27
6253,84,2,6253,28
6254,84,1,6254,30
6255,84,3,6255,27
6256,84,3,6256,24
6257,84,1,6257,25
6258,84,1,6258,24
6259,84,1,6259,29
6260,84,2,6260,21
6261,84,2,6261,28
6262,84,3,6262,22
6263,84,2,6263,25
6264,84,2,6264,20
6265,84,0,6265,30
6266,84,0,6266,21
6267,84,0,6267,23
6268,84,0,6268,29
6269,84,2,6269,20
6270,84,0,6270,21
6271,84,1,6271,25
6272,84,1,6272,24
6273,84,3,6273,26
6274,84,2,6274,25
6275,84,1,6275,28
6276,84,0,6276,28
6277,84,1,6277,27
6278,84,0,6278,30
6279,84,0,6279,27
6280,84,3,6280,25
6281,84,2,6281,27
6282,84,0,6282,27
6283,84,1,6283,29
6284,84,1,6284,25
6285,84,1,6285,21
6286,84,2,6286,28
6287,84,3,6287,20
6288,84,2,6288,24
6289,84,0,6289,24
6290,84,3,6290,24
6291,84,1,6291,24
6292,84,1,6292,26
6293,84,3,6293,30
6294,84,1,6294,24
6295,84,2,6295,22
6296,84,3,6296,23
6297,84,0,6297,29
6298,84,3,6298,28
6299,84,2,6299,29
6300,84,3,6300,27
6301,85,3,6301,26
6302,85,1,6302,23
6303,85,0,6303,30
6304,85,0,6304,27
6305,85,2,6305,29
6306,85,3,6306,24
6307,85,0,6307,24
6308,85,3,6308,20
6309,85,1,6309,25
6310,85,0,6310,29
6311,85,1,6311,22
6312,85,2,6312,28
6313,85,0,6313,28
6314,85,1,6314,30
6315,85,0,6315,30
6316,85,0,6316,23
6317,85,3,6317,26
6318,85,1,6318,26
6319,85,0,6319,30
6320,85,0,6320,30
6321,85,3,6321,20
6322,85,0,6322,26
6323,85,0,6323,20
6324,85,0,6324,21
6325,85,1,6325,28
6326,85,1,6326,22
6327,85,1,6327,27
6328,85,2,6328,20
6329,85,3,6329,26
6330,85,2,6330,27
6331,85,3,6331,24
6332,85,1,6332,24
6333,85,1,6333,23
6334,85,3,6334,24
6335,85,0,6335,29
6336,85,2,6336,23
6337,85,1,6337,28
6338,85,3,6338,28
6339,85,2,6339,23
6340,85,0,6340,28
6341,85,0,6341,25
6342,85,2,6342,20
6343,85,2,6343,21
6344,85,2,6344,26
6345,85,0,6345,27
6346,85,3,6346,21
6347,85,0,6347,21
6348,85,3,6348,21
6349,85,1,6349,27
6350,85,0,6350,23
6351,85,1,6351,29
6352,85,1,6352,25
6353,85,3,6353,20
6354,85,2,6354,26
6355,85,1,6355,29
6356,85,1,6356,28
6357,85,1,6357,30
6358,85,0,6358,22
6359,85,0,6359,29
6360,85,0,6360,23
6361,85,3,6361,28
6362,85,2,6362,24
6363,85,0,6363,29
6364,85,3,6364,29
6365,85,1,6365,26
6366,85,1,6366,30
6367,85,0,6367,29
6368,85,3,6368,30
6369,85,2,6369,30
6370,85,1,6370,27
6371,85,3,6371,27
6372,85,3,6372,29
6373,85,1,6373,22
6374,85,2,6374,26
6375,85,1,6375,29
6376,86,3,6376,28
6377,86,0,6377,25
6378,86,3,6378,27
6379,86,3,6379,20
6380,86,1,6380,30
6381,86,0,6381,22
6382,86,2,6382,27
6383,86,1,6383,20
6384,86,2,6384,28
6385,86,3,6385,30
6386,86,1,6386,30
6387,86,1,6387,30
6388,86,0,6388,21
6389,86,0,6389,27
6390,86,1,6390,26
6391,86,1,6391,25
6392,86,1,6392,23
6393,86,0,6393,29
6394,86,0,6394,22
6395,86,2,6395,25
6396,86,0,6396,28
6397,86,0,6397,29
6398,86,2,6398,28
6399,86,0,6399,20
6400,86,0,6400,21
6401,86,0,6401,21
6402,86,3,6402,30
6403,86,1,6403,23
6404,86,2,6404,21
6405,86,2,6405,21
6406,86,1,6406,28
6407,86,3,6407,23
6408,86,1,6408,30
6409,86,0,6409,26
6410,86,3,6410,30
6411,86,3,6411,21
6412,86,0,6412,27
6413,86,3,6413,29
6414,86,0,6414,26
6415,86,2,6415,23
6416,86,1,6416,24
6417,86,1,6417,25
6418,86,0,6418,27
6419,86,3,6419,20
6420,86,0,6420,30
6421,86,1,6421,28
6422,86,2,6422,24
6423,86,3,6423,22
6424,86,1,6424,27
6425,86,1,6425,25
6426,86,2,6426,25
6427,86,3,6427,20
6428,86,2,6428,22
6429,86,2,6429,24
6430,86,3,6430,21
6431,86,3,6431,20
6432,86,1,6432,25
6433,86,3,6433,22
6434,86,2,6434,27
6435,86,1,6435,21
6436,86,3,6436,25
6437,86,3,6437,29
6438,86,2,6438,21
6439,86,2,6439,30
6440,86,1,6440,30
6441,86,0,6441,20
6442,86,0,6442,29
6443,86,0,6443,21
6444,86,0,6444,28
6445,86,2,6445,25
6446,86,0,6446,22
6447,86,0,6447,25
6448,86,3,6448,29
6449,86,3,6449,29
6450,86,2,6450,20
6451,87,3,6451,21
6452,87,2,6452,20
6453,87,0,6453,23
6454,87,2,6454,21
6455,87,2,6455,27
6456,87,0,6456,30
6457,87,0,6457,27
6458,87,0,6458,29
6459,87,0,6459,22
6460,87,3,6460,23
6461,87,1,6461,29
6462,87,2,6462,26
6463,87,1,6463,21
6464,87,2,6464,23
6465,87,1,6465,27
6466,87,1,6466,27
6467,87,0,6467,28
6468,87,0,6468,24
6469,87,0,6469,30
6470,87,2,6470,26
6471,87,0,6471,23
6472,87,0,6472,23
6473,87,1,6473,21
6474,87,1,6474,26
6475,87,3,6475,25
6476,87,2,6476,23
6477,87,3,6477,29
6478,87,1,6478,22
6479,87,3,6479,28
6480,87,2,6480,22
6481,87,1,6481,28
6482,87,3,6482,20
6483,87,2,6483,30
6484,87,2,6484,29
6485,87,1,6485,21
6486,87,3,6486,30
6487,87,1,6487,26
6488,87,3,6488,25
6489,87,3,6489,24
6490,87,3,6490,26
6491,87,1,6491,27
6492,87,0,6492,21
6493,87,2,6493,28
6494,87,2,6494,27
6495,87,3,6495,26
6496,87,0,6496,25
6497,87,3,6497,20
6498,87,2,6498,29
6499,87,2,6499,24
6500,87,3,6500,29
6501,87,1,6501,23
6502,87,0,6502,22
6503,87,1,6503,23
6504,87,1,6504,23
6505,87,1,6505,26
6506,87,3,6506,27
6507,87,0,6507,29
6508,87,3,6508,26
6509,87,2,6509,20
6510,87,1,6510,27
6511,87,0,6511,28
6512,87,1,6512,26
6513,87,3,6513,22
6514,87,3,6514,26
6515,87,2,6515,21
6516,87,0,6516,22
6517,87,2,6517,22
6518,87,3,6518,21
6519,87,2,6519,25
6520,87,0,6520,28
6521,87,0,6521,28
6522,87,2,6522,25
6523,87,1,6523,23
6524,87,2,6524,27
6525,87,2,6525,23
6526,88,2,6526,20
6527,88,3,6527,24
6528,88,1,6528,20
6529,88,0,6529,25
6530,88,0,6530,26
6531,88,2,6531,20
6532,88,0,6532,23
